context,distance,strategy,overlap_with_golddigger,fit_mean,fit_min,below_floor,novelty_mean,redundancy,role_dup
aeeedb1c60b9:0,10,nearest,0.0,0.3763110827624895,0.08425642512995056,0.625,0.0020642201834862386,0.6956444382667542,nan
aeeedb1c60b9:0,10,inverse,0.14285714285714285,0.4357913161242193,0.07224907247928629,0.625,0.09977064220183486,0.6561126112937927,nan
aeeedb1c60b9:0,10,band_nofit,0.3333333333333333,0.4181567133402602,0.07224907247928629,0.5,0.0993119266055046,0.4421701729297638,nan
aeeedb1c60b9:0,10,golddigger,1.0,0.5917283402404093,0.526010368340824,0.0,0.10229357798165138,0.4997788965702057,nan
aeeedb1c60b9:0,30,random,0.0,0.3632640531175728,0.07300610642968353,0.5,0.6284977064220184,0.30935385823249817,nan
aeeedb1c60b9:0,30,metadata,0.0,0.7220861399225549,0.7137328584932365,0.0,0.2041284403669725,0.4926266074180603,nan
aeeedb1c60b9:0,30,nearest,0.0,0.3763110827624895,0.08425642512995056,0.625,0.0020642201834862386,0.6956444382667542,nan
aeeedb1c60b9:0,30,inverse,0.14285714285714285,0.26944851659397207,0.0709660260671362,0.75,0.3002293577981652,0.4046403467655182,nan
aeeedb1c60b9:0,30,band_nofit,0.23076923076923078,0.35935397911257067,0.08318323907008056,0.625,0.29845183486238536,0.3332807421684265,nan
aeeedb1c60b9:0,30,golddigger,1.0,0.5570885801741139,0.49301500034299783,0.0,0.2974770642201835,0.3788459002971649,nan
aeeedb1c60b9:0,50,random,0.0,0.3632640531175728,0.07300610642968353,0.5,0.6284977064220184,0.30935385823249817,nan
aeeedb1c60b9:0,50,metadata,0.0,0.7220861399225549,0.7137328584932365,0.0,0.2041284403669725,0.4926266074180603,nan
aeeedb1c60b9:0,50,nearest,0.0,0.3763110827624895,0.08425642512995056,0.625,0.0020642201834862386,0.6956444382667542,nan
aeeedb1c60b9:0,50,inverse,0.14285714285714285,0.4405663885160823,0.0708937477815375,0.375,0.49977064220183487,0.3876292109489441,nan
aeeedb1c60b9:0,50,band_nofit,0.23076923076923078,0.4422497454662824,0.12506841417266526,0.5,0.49678899082568806,0.24420729279518127,nan
aeeedb1c60b9:0,50,golddigger,1.0,0.5803877757464663,0.5162810367781171,0.0,0.4983944954128441,0.30222171545028687,nan
aeeedb1c60b9:0,70,random,0.0,0.3632640531175728,0.07300610642968353,0.5,0.6284977064220184,0.30935385823249817,nan
aeeedb1c60b9:0,70,metadata,0.0,0.7220861399225549,0.7137328584932365,0.0,0.2041284403669725,0.4926266074180603,nan
aeeedb1c60b9:0,70,nearest,0.0,0.3763110827624895,0.08425642512995056,0.625,0.0020642201834862386,0.6956444382667542,nan
aeeedb1c60b9:0,70,inverse,0.14285714285714285,0.42808417470933613,0.0699563133702296,0.375,0.6997706422018348,0.4288513660430908,nan
aeeedb1c60b9:0,70,band_nofit,0.3333333333333333,0.45152533923036925,0.20264498768322717,0.375,0.6997706422018348,0.25224652886390686,nan
aeeedb1c60b9:0,70,golddigger,1.0,0.5846188191051827,0.5324888364233847,0.0,0.6962729357798165,0.29446813464164734,nan
aeeedb1c60b9:0,90,random,0.0,0.3632640531175728,0.07300610642968353,0.5,0.6284977064220184,0.30935385823249817,nan
aeeedb1c60b9:0,90,metadata,0.0,0.7220861399225549,0.7137328584932365,0.0,0.2041284403669725,0.4926266074180603,nan
aeeedb1c60b9:0,90,nearest,0.0,0.3763110827624895,0.08425642512995056,0.625,0.0020642201834862386,0.6956444382667542,nan
aeeedb1c60b9:0,90,inverse,0.3333333333333333,0.549752154552756,0.24881583379295089,0.125,0.899770642201835,0.38030552864074707,nan
aeeedb1c60b9:0,90,band_nofit,0.45454545454545453,0.5008426251354113,0.2124988130521794,0.25,0.9004013761467891,0.22623594105243683,nan
aeeedb1c60b9:0,90,golddigger,1.0,0.5932370585049649,0.5684497195952519,0.0,0.899598623853211,0.23239277303218842,nan
e5eabea74927:0,10,random,0.06666666666666667,0.32599777092098103,0.05305095105383146,0.625,0.5196674311926606,0.26072338223457336,0.375
e5eabea74927:0,10,metadata,0.0,0.7718137037245019,0.7332468597942505,0.0,0.7180045871559633,0.5208100080490112,0.0
e5eabea74927:0,10,nearest,0.0,0.1176689852091686,0.053242673212046385,0.875,0.0020642201834862386,0.7956286668777466,1.0
e5eabea74927:0,10,inverse,0.0,0.06321380388662429,0.05126532862483169,1.0,0.10022935779816515,0.46560463309288025,0.625
e5eabea74927:0,10,band_nofit,0.06666666666666667,0.14065233212763256,0.05126532862483169,0.875,0.09856651376146788,0.4423934817314148,0.5
e5eabea74927:0,10,golddigger,1.0,0.6352672014496731,0.4552606854496028,0.0,0.1051605504587156,0.498282253742218,0.125
e5eabea74927:0,30,random,0.0,0.32599777092098103,0.05305095105383146,0.625,0.5196674311926606,0.26072338223457336,0.375
e5eabea74927:0,30,metadata,0.0,0.7718137037245019,0.7332468597942505,0.0,0.7180045871559633,0.5208100080490112,0.0
e5eabea74927:0,30,nearest,0.0,0.1176689852091686,0.053242673212046385,0.875,0.0020642201834862386,0.7956286668777466,1.0
e5eabea74927:0,30,inverse,0.06666666666666667,0.13453219642880623,0.050713901566051836,0.875,0.3002293577981652,0.4349689185619354,0.125
e5eabea74927:0,30,band_nofit,0.06666666666666667,0.13504498734814202,0.050713901566051836,0.875,0.29845183486238536,0.3205706775188446,0.25
e5eabea74927:0,30,golddigger,1.0,0.6481196115408794,0.5852405381859351,0.0,0.2971330275229358,0.41815781593322754,0.0
e5eabea74927:0,50,random,0.0,0.32599777092098103,0.05305095105383146,0.625,0.5196674311926606,0.26072338223457336,0.375
e5eabea74927:0,50,metadata,0.0,0.7718137037245019,0.7332468597942505,0.0,0.7180045871559633,0.5208100080490112,0.0
e5eabea74927:0,50,nearest,0.0,0.1176689852091686,0.053242673212046385,0.875,0.0020642201834862386,0.7956286668777466,1.0
e5eabea74927:0,50,inverse,0.14285714285714285,0.25935301103583236,0.052427458476139756,0.75,0.49977064220183487,0.2945360839366913,0.5
e5eabea74927:0,50,band_nofit,0.3333333333333333,0.4251195925732034,0.052427458476139756,0.5,0.5000573394495413,0.24080286920070648,0.25
e5eabea74927:0,50,golddigger,1.0,0.6854953470679128,0.6015366520067364,0.0,0.4987385321100918,0.27107617259025574,0.0
e5eabea74927:0,70,random,0.0,0.32599777092098103,0.05305095105383146,0.625,0.5196674311926606,0.26072338223457336,0.375
e5eabea74927:0,70,metadata,0.0,0.7718137037245019,0.7332468597942505,0.0,0.7180045871559633,0.5208100080490112,0.0
e5eabea74927:0,70,nearest,0.0,0.1176689852091686,0.053242673212046385,0.875,0.0020642201834862386,0.7956286668777466,1.0
e5eabea74927:0,70,inverse,0.23076923076923078,0.44037079713098864,0.08441098961470449,0.5,0.6997706422018348,0.3902432918548584,0.0
e5eabea74927:0,70,band_nofit,0.45454545454545453,0.47172605471403906,0.08352512504319867,0.375,0.6986811926605505,0.2523018419742584,0.0
e5eabea74927:0,70,golddigger,1.0,0.6750898748036229,0.45549329990844123,0.0,0.697362385321101,0.23566792905330658,0.125
e5eabea74927:0,90,random,0.0,0.32599777092098103,0.05305095105383146,0.625,0.5196674311926606,0.26072338223457336,0.375
e5eabea74927:0,90,metadata,0.0,0.7718137037245019,0.7332468597942505,0.0,0.7180045871559633,0.5208100080490112,0.0
e5eabea74927:0,90,nearest,0.0,0.1176689852091686,0.053242673212046385,0.875,0.0020642201834862386,0.7956286668777466,1.0
e5eabea74927:0,90,inverse,0.3333333333333333,0.5553332794819235,0.08445192939058599,0.25,0.899770642201835,0.47544974088668823,0.0
e5eabea74927:0,90,band_nofit,0.3333333333333333,0.37516440452919486,0.053079824267761345,0.5,0.9025229357798166,0.2507180869579315,0.125
e5eabea74927:0,90,golddigger,1.0,0.6852082392920285,0.5630549948433403,0.0,0.8994266055045872,0.2666551172733307,0.0
157f7c4690d8:0,10,random,0.0,0.5836273496955163,0.5068195333413639,0.0,0.5614678899082569,0.3311086595058441,nan
157f7c4690d8:0,10,metadata,0.0,0.6614824907891637,0.6484583339810267,0.0,0.015768348623853214,0.7208786606788635,nan
157f7c4690d8:0,10,nearest,0.0,0.5079671661356624,0.4434458293355096,0.25,0.0020642201834862386,0.9590992331504822,nan
157f7c4690d8:0,10,inverse,0.45454545454545453,0.5920734386512956,0.558725309526468,0.0,0.09977064220183487,0.5215815305709839,nan
157f7c4690d8:0,10,band_nofit,1.0,0.5767783138593606,0.4881745696118861,0.0,0.10086009174311927,0.39705127477645874,nan
157f7c4690d8:0,10,golddigger,1.0,0.5767783138593606,0.4881745696118861,0.0,0.10086009174311927,0.39705127477645874,nan
157f7c4690d8:0,30,random,0.0,0.5836273496955163,0.5068195333413639,0.0,0.5614678899082569,0.3311086595058441,nan
157f7c4690d8:0,30,metadata,0.0,0.6614824907891637,0.6484583339810267,0.0,0.015768348623853214,0.7208786606788635,nan
157f7c4690d8:0,30,nearest,0.0,0.5079671661356624,0.4434458293355096,0.25,0.0020642201834862386,0.9590992331504822,nan
157f7c4690d8:0,30,inverse,0.45454545454545453,0.6002903382510384,0.5861782245065668,0.0,0.2997706422018349,0.3558270037174225,nan
157f7c4690d8:0,30,band_nofit,1.0,0.6008084266937819,0.5904515587513608,0.0,0.29879587155963305,0.2901146709918976,nan
157f7c4690d8:0,30,golddigger,1.0,0.6008084266937819,0.5904515587513608,0.0,0.29879587155963305,0.2901146709918976,nan
157f7c4690d8:0,50,random,0.0,0.5836273496955163,0.5068195333413639,0.0,0.5614678899082569,0.3311086595058441,nan
157f7c4690d8:0,50,metadata,0.0,0.6614824907891637,0.6484583339810267,0.0,0.015768348623853214,0.7208786606788635,nan
157f7c4690d8:0,50,nearest,0.0,0.5079671661356624,0.4434458293355096,0.25,0.0020642201834862386,0.9590992331504822,nan
157f7c4690d8:0,50,inverse,0.14285714285714285,0.5987143442403482,0.59154826075047,0.0,0.49977064220183487,0.351744681596756,nan
157f7c4690d8:0,50,band_nofit,1.0,0.5953702118452064,0.5895937006323742,0.0,0.49954128440366974,0.22267921268939972,nan
157f7c4690d8:0,50,golddigger,1.0,0.5953702118452064,0.5895937006323742,0.0,0.49954128440366974,0.22267921268939972,nan
157f7c4690d8:0,70,random,0.0,0.5836273496955163,0.5068195333413639,0.0,0.5614678899082569,0.3311086595058441,nan
157f7c4690d8:0,70,metadata,0.0,0.6614824907891637,0.6484583339810267,0.0,0.015768348623853214,0.7208786606788635,nan
157f7c4690d8:0,70,nearest,0.0,0.5079671661356624,0.4434458293355096,0.25,0.0020642201834862386,0.9590992331504822,nan
157f7c4690d8:0,70,inverse,0.45454545454545453,0.5872634646162922,0.5551435582961972,0.0,0.6997706422018348,0.4677751362323761,nan
157f7c4690d8:0,70,band_nofit,1.0,0.5941358906726454,0.5551435582961972,0.0,0.6997706422018348,0.3646118640899658,nan
157f7c4690d8:0,70,golddigger,1.0,0.5941358906726454,0.5551435582961972,0.0,0.6997706422018348,0.3646118640899658,nan
157f7c4690d8:0,90,random,0.0,0.5836273496955163,0.5068195333413639,0.0,0.5614678899082569,0.3311086595058441,nan
157f7c4690d8:0,90,metadata,0.0,0.6614824907891637,0.6484583339810267,0.0,0.015768348623853214,0.7208786606788635,nan
157f7c4690d8:0,90,nearest,0.0,0.5079671661356624,0.4434458293355096,0.25,0.0020642201834862386,0.9590992331504822,nan
157f7c4690d8:0,90,inverse,0.14285714285714285,0.5985981294204858,0.594730496814806,0.0,0.899770642201835,0.6013914942741394,nan
157f7c4690d8:0,90,band_nofit,1.0,0.5983002086475043,0.5815260383211137,0.0,0.8971330275229359,0.31108564138412476,nan
157f7c4690d8:0,90,golddigger,1.0,0.5983002086475043,0.5815260383211137,0.0,0.8971330275229359,0.31108564138412476,nan
f4d50bbd3613:0,10,random,0.0,0.6802336875364563,0.5848814286651004,0.0,0.5322247706422019,0.3269726634025574,0.0
f4d50bbd3613:0,10,metadata,0.0,0.7357052331895546,0.7322549059842861,0.0,0.1802752293577982,0.5163668990135193,0.0
f4d50bbd3613:0,10,nearest,0.0,0.43191272311393153,0.40574607734069545,0.75,0.0020642201834862386,0.9471396207809448,1.0
f4d50bbd3613:0,10,inverse,0.45454545454545453,0.5891547962195013,0.4493661484456219,0.125,0.10022935779816514,0.4630891978740692,0.25
f4d50bbd3613:0,10,band_nofit,0.3333333333333333,0.5673575703228939,0.44906825106088133,0.25,0.10045871559633028,0.39210471510887146,0.375
f4d50bbd3613:0,10,golddigger,1.0,0.633727619625045,0.45234420011901827,0.0,0.09954128440366973,0.39577218890190125,0.125
f4d50bbd3613:0,30,random,0.0,0.6802336875364563,0.5848814286651004,0.0,0.5322247706422019,0.3269726634025574,0.0
f4d50bbd3613:0,30,metadata,0.0,0.7357052331895546,0.7322549059842861,0.0,0.1802752293577982,0.5163668990135193,0.0
f4d50bbd3613:0,30,nearest,0.0,0.43191272311393153,0.40574607734069545,0.75,0.0020642201834862386,0.9471396207809448,1.0
f4d50bbd3613:0,30,inverse,0.23076923076923078,0.6362847787333319,0.44876451635808273,0.25,0.2997706422018349,0.40743324160575867,0.25
f4d50bbd3613:0,30,band_nofit,0.7777777777777778,0.6584849081798938,0.4487647261650682,0.125,0.299598623853211,0.27103689312934875,0.125
f4d50bbd3613:0,30,golddigger,1.0,0.6775638799324423,0.6007548086379849,0.0,0.3000573394495413,0.2997117340564728,0.0
f4d50bbd3613:0,50,random,0.0,0.6802336875364563,0.5848814286651004,0.0,0.5322247706422019,0.3269726634025574,0.0
f4d50bbd3613:0,50,metadata,0.0,0.7357052331895546,0.7322549059842861,0.0,0.1802752293577982,0.5163668990135193,0.0
f4d50bbd3613:0,50,nearest,0.0,0.43191272311393153,0.40574607734069545,0.75,0.0020642201834862386,0.9471396207809448,1.0
f4d50bbd3613:0,50,inverse,0.3333333333333333,0.669724696428168,0.5850437465114439,0.0,0.49977064220183487,0.28339505195617676,0.0
f4d50bbd3613:0,50,band_nofit,1.0,0.6829854091320253,0.5850437465114439,0.0,0.5001146788990826,0.20460562407970428,0.0
f4d50bbd3613:0,50,golddigger,1.0,0.6829854091320253,0.5850437465114439,0.0,0.5001146788990826,0.20460562407970428,0.0
f4d50bbd3613:0,70,random,0.0,0.6802336875364563,0.5848814286651004,0.0,0.5322247706422019,0.3269726634025574,0.0
f4d50bbd3613:0,70,metadata,0.0,0.7357052331895546,0.7322549059842861,0.0,0.1802752293577982,0.5163668990135193,0.0
f4d50bbd3613:0,70,nearest,0.0,0.43191272311393153,0.40574607734069545,0.75,0.0020642201834862386,0.9471396207809448,1.0
f4d50bbd3613:0,70,inverse,0.45454545454545453,0.698477880318354,0.6007645002618296,0.0,0.6997706422018348,0.3579443395137787,0.0
f4d50bbd3613:0,70,band_nofit,1.0,0.7131427175742633,0.7109410604001822,0.0,0.7010894495412844,0.28909459710121155,0.0
f4d50bbd3613:0,70,golddigger,1.0,0.7131427175742633,0.7109410604001822,0.0,0.7010894495412844,0.28909459710121155,0.0
f4d50bbd3613:0,90,random,0.0,0.6802336875364563,0.5848814286651004,0.0,0.5322247706422019,0.3269726634025574,0.0
f4d50bbd3613:0,90,metadata,0.0,0.7357052331895546,0.7322549059842861,0.0,0.1802752293577982,0.5163668990135193,0.0
f4d50bbd3613:0,90,nearest,0.0,0.43191272311393153,0.40574607734069545,0.75,0.0020642201834862386,0.9471396207809448,1.0
f4d50bbd3613:0,90,inverse,0.23076923076923078,0.7123543067604563,0.7122514402058703,0.0,0.899770642201835,0.47488316893577576,0.0
f4d50bbd3613:0,90,band_nofit,1.0,0.6959767558079908,0.5899404885546569,0.0,0.9005160550458716,0.28176379203796387,0.0
f4d50bbd3613:0,90,golddigger,1.0,0.6959767558079908,0.5899404885546569,0.0,0.9005160550458716,0.28176379203796387,0.0
42c416ec01c1:0,10,random,0.0,0.574813856828144,0.46107048176446674,0.0,0.5855504587155964,0.3791986107826233,0.0
42c416ec01c1:0,10,metadata,0.0,0.8442894812869937,0.8438541638144896,0.0,0.5573967889908258,0.42339304089546204,0.0
42c416ec01c1:0,10,nearest,0.0,0.29470733601000576,0.029548358183661756,0.875,0.0020642201834862386,0.8847132921218872,1.0
42c416ec01c1:0,10,inverse,0.45454545454545453,0.4224852616179756,0.08661534240044905,0.25,0.09977064220183487,0.51258385181427,0.0
42c416ec01c1:0,10,band_nofit,0.45454545454545453,0.37784225286563866,0.03659207220539887,0.375,0.10074541284403671,0.34924498200416565,0.375
42c416ec01c1:0,10,golddigger,1.0,0.5286303483202759,0.4535186421488702,0.0,0.0993119266055046,0.43025046586990356,0.125
42c416ec01c1:0,30,random,0.0,0.574813856828144,0.46107048176446674,0.0,0.5855504587155964,0.3791986107826233,0.0
42c416ec01c1:0,30,metadata,0.0,0.8442894812869937,0.8438541638144896,0.0,0.5573967889908258,0.42339304089546204,0.0
42c416ec01c1:0,30,nearest,0.0,0.29470733601000576,0.029548358183661756,0.875,0.0020642201834862386,0.8847132921218872,1.0
42c416ec01c1:0,30,inverse,0.3333333333333333,0.42971575429676023,0.21628125270911694,0.5,0.3002293577981652,0.3358300030231476,0.0
42c416ec01c1:0,30,band_nofit,0.6,0.5342164897909207,0.22183574949176632,0.25,0.30017201834862384,0.27566689252853394,0.0
42c416ec01c1:0,30,golddigger,1.0,0.5864494891021419,0.46226730181883813,0.0,0.2999426605504587,0.262626051902771,0.0
42c416ec01c1:0,50,random,0.0,0.574813856828144,0.46107048176446674,0.0,0.5855504587155964,0.3791986107826233,0.0
42c416ec01c1:0,50,metadata,0.0,0.8442894812869937,0.8438541638144896,0.0,0.5573967889908258,0.42339304089546204,0.0
42c416ec01c1:0,50,nearest,0.0,0.29470733601000576,0.029548358183661756,0.875,0.0020642201834862386,0.8847132921218872,1.0
42c416ec01c1:0,50,inverse,0.23076923076923078,0.516521776025803,0.08559329982443438,0.125,0.49977064220183487,0.4187070429325104,0.0
42c416ec01c1:0,50,band_nofit,1.0,0.6345655152823643,0.5168753871091512,0.0,0.5012614678899083,0.2302369773387909,0.0
42c416ec01c1:0,50,golddigger,1.0,0.6345655152823643,0.5168753871091512,0.0,0.5012614678899083,0.2302369773387909,0.0
42c416ec01c1:0,70,random,0.0,0.574813856828144,0.46107048176446674,0.0,0.5855504587155964,0.3791986107826233,0.0
42c416ec01c1:0,70,metadata,0.0,0.8442894812869937,0.8438541638144896,0.0,0.5573967889908258,0.42339304089546204,0.0
42c416ec01c1:0,70,nearest,0.0,0.29470733601000576,0.029548358183661756,0.875,0.0020642201834862386,0.8847132921218872,1.0
42c416ec01c1:0,70,inverse,0.3333333333333333,0.4709143375962296,0.14152461598052418,0.25,0.6997706422018348,0.38803529739379883,0.0
42c416ec01c1:0,70,band_nofit,1.0,0.6278333894744061,0.5072914407742275,0.0,0.6984518348623854,0.24499191343784332,0.0
42c416ec01c1:0,70,golddigger,1.0,0.6278333894744061,0.5072914407742275,0.0,0.6984518348623854,0.24499191343784332,0.0
42c416ec01c1:0,90,random,0.0,0.574813856828144,0.46107048176446674,0.0,0.5855504587155964,0.3791986107826233,0.0
42c416ec01c1:0,90,metadata,0.0,0.8442894812869937,0.8438541638144896,0.0,0.5573967889908258,0.42339304089546204,0.0
42c416ec01c1:0,90,nearest,0.0,0.29470733601000576,0.029548358183661756,0.875,0.0020642201834862386,0.8847132921218872,1.0
42c416ec01c1:0,90,inverse,0.14285714285714285,0.6081611082768754,0.5427009673305777,0.0,0.899770642201835,0.6513797044754028,0.0
42c416ec01c1:0,90,band_nofit,1.0,0.6536271509158513,0.5478290307585941,0.0,0.8989678899082569,0.3135524392127991,0.0
42c416ec01c1:0,90,golddigger,1.0,0.6536271509158513,0.5478290307585941,0.0,0.8989678899082569,0.3135524392127991,0.0
d7eec142c02f:0,10,random,0.0,0.39068729650236533,0.19384779697642096,0.75,0.33302752293577986,0.39465686678886414,0.5
d7eec142c02f:0,10,metadata,0.0,0.8440128470950685,0.8426674581690071,0.0,0.5990825688073396,0.5372461676597595,0.0
d7eec142c02f:0,10,nearest,0.0,0.337665982860326,0.22528994663529234,0.875,0.0020642201834862386,0.9643875956535339,1.0
d7eec142c02f:0,10,inverse,0.06666666666666667,0.2893791293450661,0.07054986774443697,0.875,0.10022935779816514,0.5598717331886292,0.625
d7eec142c02f:0,10,band_nofit,0.14285714285714285,0.28707432091657203,0.07054986774443697,0.75,0.10011467889908257,0.5599755048751831,0.625
d7eec142c02f:0,10,golddigger,1.0,0.5131718157945244,0.45052116699767725,0.0,0.09334862385321102,0.5792005658149719,0.5
d7eec142c02f:0,30,random,0.0,0.39068729650236533,0.19384779697642096,0.75,0.33302752293577986,0.39465686678886414,0.5
d7eec142c02f:0,30,metadata,0.0,0.8440128470950685,0.8426674581690071,0.0,0.5990825688073396,0.5372461676597595,0.0
d7eec142c02f:0,30,nearest,0.0,0.337665982860326,0.22528994663529234,0.875,0.0020642201834862386,0.9643875956535339,1.0
d7eec142c02f:0,30,inverse,0.23076923076923078,0.4547793020011993,0.184803173266635,0.5,0.3002293577981652,0.3919397294521332,0.125
d7eec142c02f:0,30,band_nofit,0.45454545454545453,0.4837748258461145,0.24623443400146475,0.375,0.3015481651376147,0.34038111567497253,0.125
d7eec142c02f:0,30,golddigger,1.0,0.6345586410992679,0.45058894105091124,0.0,0.30252293577981654,0.35748884081840515,0.125
d7eec142c02f:0,50,random,0.0,0.39068729650236533,0.19384779697642096,0.75,0.33302752293577986,0.39465686678886414,0.5
d7eec142c02f:0,50,metadata,0.0,0.8440128470950685,0.8426674581690071,0.0,0.5990825688073396,0.5372461676597595,0.0
d7eec142c02f:0,50,nearest,0.0,0.337665982860326,0.22528994663529234,0.875,0.0020642201834862386,0.9643875956535339,1.0
d7eec142c02f:0,50,inverse,0.3333333333333333,0.4855890426548718,0.08433120296141368,0.375,0.49977064220183487,0.3013666570186615,0.0
d7eec142c02f:0,50,band_nofit,0.7777777777777778,0.6265270300515996,0.24565082787621886,0.125,0.4997133027522936,0.2585514485836029,0.0
d7eec142c02f:0,50,golddigger,1.0,0.6685247983235224,0.5756647279225292,0.0,0.5,0.2590253949165344,0.0
d7eec142c02f:0,70,random,0.0,0.39068729650236533,0.19384779697642096,0.75,0.33302752293577986,0.39465686678886414,0.5
d7eec142c02f:0,70,metadata,0.0,0.8440128470950685,0.8426674581690071,0.0,0.5990825688073396,0.5372461676597595,0.0
d7eec142c02f:0,70,nearest,0.0,0.337665982860326,0.22528994663529234,0.875,0.0020642201834862386,0.9643875956535339,1.0
d7eec142c02f:0,70,inverse,0.14285714285714285,0.44121516567008495,0.15729217569461623,0.5,0.6997706422018348,0.31591013073921204,0.125
d7eec142c02f:0,70,band_nofit,0.3333333333333333,0.4101141545300745,0.05238408714618873,0.5,0.6969036697247707,0.2275594174861908,0.25
d7eec142c02f:0,70,golddigger,1.0,0.6652448620548042,0.4695154653015462,0.0,0.6978784403669724,0.26708486676216125,0.125
d7eec142c02f:0,90,random,0.0,0.39068729650236533,0.19384779697642096,0.75,0.33302752293577986,0.39465686678886414,0.5
d7eec142c02f:0,90,metadata,0.0,0.8440128470950685,0.8426674581690071,0.0,0.5990825688073396,0.5372461676597595,0.0
d7eec142c02f:0,90,nearest,0.0,0.337665982860326,0.22528994663529234,0.875,0.0020642201834862386,0.9643875956535339,1.0
d7eec142c02f:0,90,inverse,0.23076923076923078,0.6981169483053598,0.6003771157913433,0.0,0.899770642201835,0.34359022974967957,0.0
d7eec142c02f:0,90,band_nofit,0.7777777777777778,0.6309904765213139,0.29182902963473917,0.125,0.9007454128440368,0.21891821920871735,0.0
d7eec142c02f:0,90,golddigger,1.0,0.6659505518044622,0.5715096318999255,0.0,0.9009747706422019,0.2316383272409439,0.0
eb55054d8aba:0,10,random,0.0,0.598851053468237,0.5901985138409428,0.0,0.42006880733944957,0.33220967650413513,nan
eb55054d8aba:0,10,metadata,0.0,0.6346279099071044,0.6319023483716095,0.0,0.23899082568807342,0.5022434592247009,nan
eb55054d8aba:0,10,nearest,0.0,0.601707609436663,0.571018431231729,0.0,0.0020642201834862386,0.8589015007019043,nan
eb55054d8aba:0,10,inverse,0.23076923076923078,0.5858466978484655,0.5724486200997615,0.0,0.10022935779816514,0.5406006574630737,nan
eb55054d8aba:0,10,band_nofit,1.0,0.589562539729727,0.5514853416308353,0.0,0.09845183486238532,0.4285421669483185,nan
eb55054d8aba:0,10,golddigger,1.0,0.589562539729727,0.5514853416308353,0.0,0.09845183486238532,0.4285421669483185,nan
eb55054d8aba:0,30,random,0.0,0.598851053468237,0.5901985138409428,0.0,0.42006880733944957,0.33220967650413513,nan
eb55054d8aba:0,30,metadata,0.06666666666666667,0.6346279099071044,0.6319023483716095,0.0,0.23899082568807342,0.5022434592247009,nan
eb55054d8aba:0,30,nearest,0.0,0.601707609436663,0.571018431231729,0.0,0.0020642201834862386,0.8589015007019043,nan
eb55054d8aba:0,30,inverse,0.3333333333333333,0.594415095095005,0.5768831832554304,0.0,0.3002293577981652,0.37316399812698364,nan
eb55054d8aba:0,30,band_nofit,1.0,0.6027515564460924,0.593818734330794,0.0,0.30000000000000004,0.28550785779953003,nan
eb55054d8aba:0,30,golddigger,1.0,0.6027515564460924,0.593818734330794,0.0,0.30000000000000004,0.28550785779953003,nan
eb55054d8aba:0,50,random,0.0,0.598851053468237,0.5901985138409428,0.0,0.42006880733944957,0.33220967650413513,nan
eb55054d8aba:0,50,metadata,0.0,0.6346279099071044,0.6319023483716095,0.0,0.23899082568807342,0.5022434592247009,nan
eb55054d8aba:0,50,nearest,0.0,0.601707609436663,0.571018431231729,0.0,0.0020642201834862386,0.8589015007019043,nan
eb55054d8aba:0,50,inverse,0.14285714285714285,0.5973403765587129,0.5880669042820881,0.0,0.49977064220183487,0.29925408959388733,nan
eb55054d8aba:0,50,band_nofit,1.0,0.5909500293805363,0.5683485321402637,0.0,0.4999426605504588,0.22309227287769318,nan
eb55054d8aba:0,50,golddigger,1.0,0.5909500293805363,0.5683485321402637,0.0,0.4999426605504588,0.22309227287769318,nan
eb55054d8aba:0,70,random,0.0,0.598851053468237,0.5901985138409428,0.0,0.42006880733944957,0.33220967650413513,nan
eb55054d8aba:0,70,metadata,0.0,0.6346279099071044,0.6319023483716095,0.0,0.23899082568807342,0.5022434592247009,nan
eb55054d8aba:0,70,nearest,0.0,0.601707609436663,0.571018431231729,0.0,0.0020642201834862386,0.8589015007019043,nan
eb55054d8aba:0,70,inverse,0.3333333333333333,0.6008667290737257,0.6004195725722787,0.0,0.6997706422018348,0.3521445393562317,nan
eb55054d8aba:0,70,band_nofit,1.0,0.6008570740683326,0.6004195725722787,0.0,0.7005733944954129,0.29320263862609863,nan
eb55054d8aba:0,70,golddigger,1.0,0.6008570740683326,0.6004195725722787,0.0,0.7005733944954129,0.29320263862609863,nan
eb55054d8aba:0,90,random,0.0,0.598851053468237,0.5901985138409428,0.0,0.42006880733944957,0.33220967650413513,nan
eb55054d8aba:0,90,metadata,0.0,0.6346279099071044,0.6319023483716095,0.0,0.23899082568807342,0.5022434592247009,nan
eb55054d8aba:0,90,nearest,0.0,0.601707609436663,0.571018431231729,0.0,0.0020642201834862386,0.8589015007019043,nan
eb55054d8aba:0,90,inverse,0.3333333333333333,0.5998923183496918,0.5933369912052109,0.0,0.899770642201835,0.4022480845451355,nan
eb55054d8aba:0,90,band_nofit,1.0,0.6002278535665857,0.5933369912052109,0.0,0.8998853211009175,0.3410279154777527,nan
eb55054d8aba:0,90,golddigger,1.0,0.6002278535665857,0.5933369912052109,0.0,0.8998853211009175,0.3410279154777527,nan
2cd22bd54df1:0,10,random,0.0,0.4236179227509267,0.052672511956813495,0.5,0.4917431192660551,0.34338316321372986,0.5
2cd22bd54df1:0,10,metadata,0.0,0.846909972990672,0.8449556696525643,0.0,0.633658256880734,0.7565119862556458,0.0
